,Restaurant_Name,id,quote,value_rating,rating,date,review,count,things,Noofcontribution,Noofusefulvotes,,,
548,Corcovado Christ the Redeemer,rn540687874,Must See!!!!,NA,5,NA,What an amazing place to visit !! Don't miss it!! It's well organized and the fact that they charge a fee for the entrance is probably a good idea for security purposes esp. We got one of the vans for about 10US dollars so about...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,1,1,,,
549,Corcovado Christ the Redeemer,rn540646061,A must!,NA,5,NA,"One of the spectacular views of the world.
No visit to Rio should leave this out.Nice train ride up.Wheel chair friendly","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,79,28,,,
550,Corcovado Christ the Redeemer,rn540550968,Amazing Views,NA,5,NA,"This is an amazing sight, and has such beautiful views. It is quite awe-inspiring, and hard to believe it was built in this location. A must-see!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,56,11,,,
551,Corcovado Christ the Redeemer,rn540529637,Best view in Rio,NA,4,NA,"This is a quintessential place to visit in Rio. The views are amazing if there is good weather, however if it is cloudy it is not worth it. Tickets are a bit pricey, specially compared to local salaries so most visitors would be international tourists","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,44,11,,,
552,Corcovado Christ the Redeemer,rn540512009,Group of peeps on a cloudy day,NA,4,NA,"We were able to scoot through all the way to the top with no lines due to what looked to be an impending storm. It never rained and we had 360* views from the top. While they were awesome, I actually enjoyed the process and...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,20,10,,,
553,Corcovado Christ the Redeemer,rn540341092,Unreal phenomona,NA,5,NA,You cannot go to Rio and not go and see the statute. It is an awe inspiring statute and one does not have to be religious to appreciate the magnitude of it. The train up to visit the Reedemer was full of all different aged...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,37,17,,,
554,Corcovado Christ the Redeemer,rn540285074,"Wow, pretty impressive.",NA,5,NA,"We took the train up and back down, if we were younger we probably would have hiked up, but it’s a good 2 to 3 hour climb.
Another must see when in Rio, but go in the afternoon when the crowds aren’t nearly as heavy.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,75,19,,,
555,Corcovado Christ the Redeemer,rn540192177,Must see ,NA,5,NA,Well I do think all knows that this is a must see in Rio. Great views of the city and of course great photos of the statue.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,279,54,,,
556,Corcovado Christ the Redeemer,rn540161640,Morning trip to Christ The Redeemer,NA,5,NA,"We travelled by taxi to Corcovado during the week, mid morning to try and beat the crowds. At Corcovado we caught the cogged train to the summit. The statue was magnificent in its appearance, it is covered by thousands of granite tiles. There is a...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,9,2,,,
557,Corcovado Christ the Redeemer,rn540137461,Amazing!,NA,5,NA,"Soo beautiful. We took the train up which was a lot of fun too! Being up there is spectacular and a must do in Rio! On the way down we stopped at the (free) museum about the forest. Cool too see, pretty modern and with...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,11,11,,,
558,Corcovado Christ the Redeemer,rn540045444,A Rio Must Do!,NA,5,NA,"Cool! We bought our tickets online before we arrived so we wouldn't have to worry about waiting in line, however doing so, the weather wasn't cooperating on the day we went. We couldn't see the views of the city, but every now and then the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,251,90,,,
559,Corcovado Christ the Redeemer,rn540027111,Fantastic experience,NA,5,NA,this is a must for every person visiting Rio de Janeiro. we took the train it was everything one would expect. Attraction is for people of all ages. Views from the top are breath taking.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,14,2,,,
560,Corcovado Christ the Redeemer,rn539950828,Amazing view of Christ and Rio,NA,5,NA,"A train or a minibus run by affiliates of tourism ministry take you to the 1st stop. Tickets to the statue will have to be purchased from there. After purchasing tickets, need to board another minibus that takes you very close to the statue. Last...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,17,14,,,
561,Corcovado Christ the Redeemer,rn539921954,Worth the tram ride to the top!,NA,5,NA,"Whilst the Christ is impressive, it is the view that you will remember! Well worth the trip to the top.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,137,50,,,
562,Corcovado Christ the Redeemer,rn539832155,Corcovado - A Rio Must,NA,5,NA,"Yes it's swarmed with tourists but definitely worth the visit in my opinion. The statue is beautiful in its own right, but the real reason to go are the breathtaking 360 views of the city and surrounding area. We took the train which was a...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,48,10,,,
563,Corcovado Christ the Redeemer,rn539815761,History and beautiful ,NA,5,NA,This is a must see ! Weekdays are less crowded and early is better because of the heat ! Amazing view of Rio,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,8,3,,,
564,Corcovado Christ the Redeemer,rn539712616,Impressive,NA,4,NA,"Such an impressive sight. We were at the ticket office before it opened. This meant we were one of the first people to get to the statue, which allowed us a few minutes to enjoy the amazing view and get some great pictures before the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,53,15,,,
565,Corcovado Christ the Redeemer,rn539703871,Very impressive,NA,5,NA,When we see pictures and postcards of this very impressive statue we can’t even imagine the magnificence of it.,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,2,2,,,
566,Corcovado Christ the Redeemer,rn539663879,Iconic place is a must visit in Rio de Janeiro.,NA,5,NA,Iconic place is a must visit if you go to Rio. The view from here is amazing you can see and sunk in all the beauty that Rio has to offer. I would recommend a guide tour because you don´t have to stay in-line to...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,15,2,,,
567,Corcovado Christ the Redeemer,rn539659621,"Go for the pic, the view, and a few beers",NA,5,NA,"It's going to be busy. Take you pics, then make sure to hit the little cafe (base of the first steps down) for a few beers to take in the views! Very reasonable priced, and outstanding place to chill,","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,22,7,,,
568,Corcovado Christ the Redeemer,rn539561175,Christ the Redeemer: One of the 7 wonders of the modern world. A must see.,NA,5,NA,"A must see if you go to Rio de Janeiro, Brazil.
You can see the statue from the airplane as it's preparing to land.
Its majestic size is awesome and breathtaking.
This project was speared by the Archbishop of Rio, Cardinal Dom Sebastiao Leme (1882-1947),...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,19,8,,,
569,Corcovado Christ the Redeemer,rn539467508,"Wow, what a day. The train ride and just being there",NA,5,NA,"We were there on a day with some clouds and a bit of wind. But like almost everybody around us we found it thrilling to be there. And to take the classic arms out photos.
Had lunch at the little ok café.
Be sure to...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,31,11,,,
570,Corcovado Christ the Redeemer,rn539452689,We got robbed by hustlers!!!,NA,3,NA,We took a taxi to Corcovado and all seemed good until we arrived at the foot of the mountain. Our taxi was stopped by some guide looking guys who kept telling us that we can't drive up the hill without one of them with us....More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,2,2,,,
571,Corcovado Christ the Redeemer,rn539442986,Amazing,NA,5,NA,This iconic place is a must visit if you go to Rio de Janeiro. The view from here is amazing you can see and sunk in all the beauty that Rio has to offer. I would recommend a guide tour since the guide will explain...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,29,8,,,
572,Corcovado Christ the Redeemer,rn539367270,Stunning view but watch for the clouds,NA,5,NA,"Probably the best way is to take a tour which takes you the base of the statue and provides vans up to the foot of the monument.
The whole process is quite fast. There is souvenir shop at the base where tickets are.
The van...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,355,125,,,
573,Corcovado Christ the Redeemer,rn539264335,Fabulous Tour,NA,5,NA,"Great way to see the city highlights throughly recommend. We went in the low season and it was still packed, so be prepared.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,109,30,,,
574,Corcovado Christ the Redeemer,rn539215090,Iconic with great views,NA,4,NA,"Visited this iconic monument on a recent visit to Rio.
We went with a guide, so we had some guidance on getting tickets and catching the train to the top. Useful, but not essential.
If you get the chance it is worth sitting on the...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,23,14,,,
575,Corcovado Christ the Redeemer,rn539178534,Astonishing view!,NA,4,NA,"To visit this place you must buy your ticket on line, otherwise you'll face a long line to do it, specially using the tram. You also can go by a ""van"" shuttle, easier to buy the ticket. Check the weather report before visit and be...More","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,8,5,,,
576,Corcovado Christ the Redeemer,rn539122762,Close the Christ,NA,5,NA,"Awesome!!!! The green and the blue.... the forest mix with the sky and you see .... your, my and our Jesus Christ!!!! And around that place you can look the wonderful city!!!","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,10,2,,,
577,Corcovado Christ the Redeemer,rn539105368,View Christ the Redeemer,NA,5,NA,The train ride up is real steep and to enjoy the best view from the train stay on the left hand side no doubt you will be facing the wrong way of train travel but you get the best views on that side of the...More,"All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,67,14,,,
578,Corcovado Christ the Redeemer,rn539076315,The most beautiful landscape I have ever seen,NA,5,NA,"I recommend visiting and watching the sunset. It is wonderful.
The tour is charming and the whole family will be happy.","All photos (24,848) ",#3 of 750 things to do in Rio de Janeiro,3,1,,,
